SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
126335	6316750	0.015	-0.013	0.0315	-0.0273
126336	6316800	0.016	-0.013	0.0336	-0.0273
126337	6316850	0.014	-0.014	0.0294	-0.0294
126338	6316900	0.013	-0.013	0.0273	-0.0273
126339	6316950	0.013	-0.013	0.0273	-0.0273
126340	6317000	0.013	-0.012	0.0273	-0.0252
126341	6317050	0.014	-0.012	0.0294	-0.0252
126342	6317100	0.015	-0.012	0.0315	-0.0252
126343	6317150	0.015	-0.012	0.0315	-0.0252
126344	6317200	0.014	-0.012	0.0294	-0.0252
126345	6317250	0.013	-0.013	0.0273	-0.0273
126346	6317300	0.014	-0.013	0.0294	-0.0273
126347	6317350	0.015	-0.013	0.0315	-0.0273
126348	6317400	0.015	-0.011	0.0315	-0.0231
126349	6317450	0.015	-0.011	0.0315	-0.0231
126350	6317500	0.015	-0.011	0.0315	-0.0231
126351	6317550	0.016	-0.012	0.0336	-0.0252
126352	6317600	0.017	-0.012	0.0357	-0.0252
126353	6317650	0.015	-0.011	0.0315	-0.0231
126354	6317700	0.015	-0.013	0.0315	-0.0273
126355	6317750	0.015	-0.013	0.0315	-0.0273
126356	6317800	0.016	-0.013	0.0336	-0.0273
126357	6317850	0.015	-0.014	0.0315	-0.0294
126358	6317900	0.014	-0.013	0.0294	-0.0273
126359	6317950	0.013	-0.013	0.0273	-0.0273
126360	6318000	0.014	-0.012	0.0294	-0.0252
126361	6318050	0.016	-0.013	0.0336	-0.0273
126362	6318100	0.014	-0.012	0.0294	-0.0252
126363	6318150	0.014	-0.012	0.0294	-0.0252
126364	6318200	0.014	-0.013	0.0294	-0.0273
126365	6318250	0.014	-0.014	0.0294	-0.0294
126366	6318300	0.014	-0.014	0.0294	-0.0294
126367	6318350	0.014	-0.012	0.0294	-0.0252
126368	6318400	0.013	-0.014	0.0273	-0.0294
126369	6318450	0.013	-0.013	0.0273	-0.0273
126370	6318500	0.014	-0.011	0.0294	-0.0231
126371	6318550	0.015	-0.013	0.0315	-0.0273
126372	6318600	0.013	-0.013	0.0273	-0.0273
126373	6318650	0.013	-0.014	0.0273	-0.0294
126374	6318700	0.014	-0.012	0.0294	-0.0252
126375	6318750	0.016	-0.011	0.0336	-0.0231
126376	6318800	0.016	-0.011	0.0336	-0.0231
126377	6318850	0.016	-0.012	0.0336	-0.0252
126378	6318900	0.014	-0.012	0.0294	-0.0252
126379	6318950	0.015	-0.013	0.0315	-0.0273
126380	6319000	0.015	-0.012	0.0315	-0.0252
126381	6319050	0.016	-0.013	0.0336	-0.0273
126382	6319100	0.013	-0.014	0.0273	-0.0294
126383	6319150	0.013	-0.013	0.0273	-0.0273
126384	6319200	0.014	-0.013	0.0294	-0.0273
126385	6319250	0.014	-0.013	0.0294	-0.0273
126386	6319300	0.015	-0.011	0.0315	-0.0231
126387	6319350	0.016	-0.012	0.0336	-0.0252
126388	6319400	0.014	-0.013	0.0294	-0.0273
126389	6319450	0.016	-0.012	0.0336	-0.0252
126390	6319500	0.015	-0.013	0.0315	-0.0273
126391	6319550	0.014	-0.012	0.0294	-0.0252
126392	6319600	0.013	-0.012	0.0273	-0.0252
126393	6319650	0.014	-0.011	0.0294	-0.0231
126394	6319700	0.016	-0.012	0.0336	-0.0252
126395	6319750	0.015	-0.011	0.0315	-0.0231
126396	6319800	0.014	-0.011	0.0294	-0.0231
126397	6319850	0.015	-0.011	0.0315	-0.0231
126398	6319900	0.015	-0.012	0.0315	-0.0252
126399	6319950	0.014	-0.013	0.0294	-0.0273
126400	6320000	0.013	-0.013	0.0273	-0.0273
126401	6320050	0.013	-0.013	0.0273	-0.0273
126402	6320100	0.014	-0.013	0.0294	-0.0273
126403	6320150	0.014	-0.014	0.0294	-0.0294
126404	6320200	0.014	-0.013	0.0294	-0.0273
126405	6320250	0.015	-0.011	0.0315	-0.0231
126406	6320300	0.015	-0.013	0.0315	-0.0273
126407	6320350	0.014	-0.013	0.0294	-0.0273
126408	6320400	0.013	-0.015	0.0273	-0.0315
126409	6320450	0.013	-0.014	0.0273	-0.0294
126410	6320500	0.014	-0.014	0.0294	-0.0294
126411	6320550	0.016	-0.013	0.0336	-0.0273
126412	6320600	0.015	-0.014	0.0315	-0.0294
126413	6320650	0.015	-0.015	0.0315	-0.0315
126414	6320700	0.016	-0.013	0.0336	-0.0273
126415	6320750	0.016	-0.012	0.0336	-0.0252
126416	6320800	0.017	-0.012	0.0357	-0.0252
126417	6320850	0.017	-0.014	0.0357	-0.0294
126418	6320900	0.015	-0.015	0.0315	-0.0315
126419	6320950	0.013	-0.015	0.0273	-0.0315
126420	6321000	0.012	-0.014	0.0252	-0.0294
126421	6321050	0.015	-0.013	0.0315	-0.0273
126422	6321100	0.017	-0.011	0.0357	-0.0231
126423	6321150	0.015	-0.012	0.0315	-0.0252
126424	6321200	0.014	-0.013	0.0294	-0.0273
126425	6321250	0.013	-0.014	0.0273	-0.0294
126426	6321300	0.015	-0.014	0.0315	-0.0294
126427	6321350	0.014	-0.014	0.0294	-0.0294
126428	6321400	0.013	-0.013	0.0273	-0.0273
126429	6321450	0.013	-0.012	0.0273	-0.0252
126430	6321500	0.014	-0.012	0.0294	-0.0252
126431	6321550	0.014	-0.013	0.0294	-0.0273
126432	6321600	0.015	-0.013	0.0315	-0.0273
126433	6321650	0.015	-0.013	0.0315	-0.0273
126434	6321700	0.014	-0.013	0.0294	-0.0273
126435	6321750	0.014	-0.012	0.0294	-0.0252
126436	6321800	0.013	-0.01	0.0273	-0.021
126437	6321850	0.013	-0.01	0.0273	-0.021
126438	6321900	0.015	-0.012	0.0315	-0.0252
126439	6321950	0.015	-0.013	0.0315	-0.0273
126440	6322000	0.016	-0.014	0.0336	-0.0294
126441	6322050	0.016	-0.013	0.0336	-0.0273
126442	6322100	0.013	-0.013	0.0273	-0.0273
126443	6322150	0.014	-0.013	0.0294	-0.0273
126444	6322200	0.014	-0.012	0.0294	-0.0252
126445	6322250	0.014	-0.012	0.0294	-0.0252
126446	6322300	0.013	-0.012	0.0273	-0.0252
126447	6322350	0.013	-0.012	0.0273	-0.0252
126448	6322400	0.014	-0.014	0.0294	-0.0294
126449	6322450	0.013	-0.013	0.0273	-0.0273
126450	6322500	0.015	-0.012	0.0315	-0.0252
126451	6322550	0.016	-0.012	0.0336	-0.0252
126452	6322600	0.014	-0.013	0.0294	-0.0273
126453	6322650	0.014	-0.015	0.0294	-0.0315
126454	6322700	0.015	-0.012	0.0315	-0.0252
126455	6322750	0.015	-0.012	0.0315	-0.0252
126456	6322800	0.014	-0.01	0.0294	-0.021
126457	6322850	0.014	-0.01	0.0294	-0.021
126458	6322900	0.014	-0.012	0.0294	-0.0252
126459	6322950	0.014	-0.011	0.0294	-0.0231
126460	6323000	0.015	-0.013	0.0315	-0.0273
126461	6323050	0.015	-0.014	0.0315	-0.0294
126462	6323100	0.015	-0.014	0.0315	-0.0294
126463	6323150	0.015	-0.013	0.0315	-0.0273
126464	6323200	0.014	-0.014	0.0294	-0.0294
126465	6323250	0.014	-0.013	0.0294	-0.0273
126466	6323300	0.014	-0.012	0.0294	-0.0252
126467	6323350	0.014	-0.011	0.0294	-0.0231
126468	6323400	0.015	-0.01	0.0315	-0.021
126469	6323450	0.015	-0.01	0.0315	-0.021
126470	6323500	0.015	-0.012	0.0315	-0.0252
126471	6323550	0.013	-0.011	0.0273	-0.0231
126472	6323600	0.013	-0.011	0.0273	-0.0231
126473	6323650	0.014	-0.012	0.0294	-0.0252
126474	6323700	0.015	-0.012	0.0315	-0.0252
126475	6323750	0.014	-0.011	0.0294	-0.0231
126476	6323800	0.015	-0.013	0.0315	-0.0273
126477	6323850	0.014	-0.013	0.0294	-0.0273
126478	6323900	0.016	-0.014	0.0336	-0.0294
126479	6323950	0.016	-0.014	0.0336	-0.0294
126480	6324000	0.015	-0.013	0.0315	-0.0273
126481	6324050	0.015	-0.012	0.0315	-0.0252
126482	6324100	0.015	-0.013	0.0315	-0.0273
126483	6324150	0.015	-0.013	0.0315	-0.0273
126484	6324200	0.015	-0.014	0.0315	-0.0294
126485	6324250	0.015	-0.013	0.0315	-0.0273
126486	6324300	0.015	-0.013	0.0315	-0.0273
126487	6324350	0.013	-0.013	0.0273	-0.0273
126488	6324400	0.013	-0.011	0.0273	-0.0231
126489	6324450	0.012	-0.012	0.0252	-0.0252
126490	6324500	0.015	-0.013	0.0315	-0.0273
126491	6324550	0.015	-0.013	0.0315	-0.0273
126492	6324600	0.015	-0.012	0.0315	-0.0252
126493	6324650	0.015	-0.012	0.0315	-0.0252
126494	6324700	0.015	-0.012	0.0315	-0.0252
126495	6324750	0.014	-0.012	0.0294	-0.0252
126496	6324800	0.014	-0.012	0.0294	-0.0252
126497	6324850	0.015	-0.011	0.0315	-0.0231
126498	6324900	0.016	-0.012	0.0336	-0.0252
126499	6324950	0.014	-0.013	0.0294	-0.0273
126500	6325000	0.014	-0.014	0.0294	-0.0294
126501	6325050	0.015	-0.014	0.0315	-0.0294
126502	6325100	0.015	-0.013	0.0315	-0.0273
126503	6325150	0.015	-0.013	0.0315	-0.0273
126504	6325200	0.016	-0.013	0.0336	-0.0273
126505	6325250	0.016	-0.012	0.0336	-0.0252
126506	6325300	0.016	-0.012	0.0336	-0.0252
126507	6325350	0.016	-0.011	0.0336	-0.0231
126508	6325400	0.015	-0.011	0.0315	-0.0231
126509	6325450	0.015	-0.011	0.0315	-0.0231
126510	6325500	0.015	-0.012	0.0315	-0.0252
126511	6325550	0.015	-0.01	0.0315	-0.021
126512	6325600	0.016	-0.013	0.0336	-0.0273
126513	6325650	0.017	-0.013	0.0357	-0.0273
126514	6325700	0.013	-0.014	0.0273	-0.0294
126515	6325750	0.012	-0.014	0.0252	-0.0294
126516	6325800	0.012	-0.013	0.0252	-0.0273
126517	6325850	0.014	-0.012	0.0294	-0.0252
126518	6325900	0.015	-0.011	0.0315	-0.0231
126519	6325950	0.014	-0.011	0.0294	-0.0231
126520	6326000	0.013	-0.011	0.0273	-0.0231
126521	6326050	0.013	-0.012	0.0273	-0.0252
126522	6326100	0.012	-0.012	0.0252	-0.0252
126523	6326150	0.013	-0.012	0.0273	-0.0252
126524	6326200	0.012	-0.014	0.0252	-0.0294
126525	6326250	0.014	-0.013	0.0294	-0.0273
126526	6326300	0.015	-0.012	0.0315	-0.0252
126527	6326350	0.016	-0.011	0.0336	-0.0231
126528	6326400	0.015	-0.01	0.0315	-0.021
126529	6326450	0.015	-0.01	0.0315	-0.021
126530	6326500	0.014	-0.011	0.0294	-0.0231
126531	6326550	0.014	-0.012	0.0294	-0.0252
126532	6326600	0.012	-0.013	0.0252	-0.0273
126533	6326650	0.012	-0.012	0.0252	-0.0252
126534	6326700	0.016	-0.013	0.0336	-0.0273
126535	6326750	0.017	-0.011	0.0357	-0.0231
126536	6326800	0.016	-0.012	0.0336	-0.0252
126537	6326850	0.015	-0.013	0.0315	-0.0273
126538	6326900	0.016	-0.01	0.0336	-0.021
126539	6326950	0.015	-0.01	0.0315	-0.021
126540	6327000	0.014	-0.011	0.0294	-0.0231
126541	6327050	0.015	-0.013	0.0315	-0.0273
126542	6327100	0.014	-0.012	0.0294	-0.0252
126543	6327150	0.014	-0.012	0.0294	-0.0252
126544	6327200	0.016	-0.013	0.0336	-0.0273
126545	6327250	0.016	-0.014	0.0336	-0.0294
126546	6327300	0.015	-0.014	0.0315	-0.0294
126547	6327350	0.015	-0.011	0.0315	-0.0231
126548	6327400	0.014	-0.011	0.0294	-0.0231
126549	6327450	0.014	-0.01	0.0294	-0.021
126550	6327500	0.014	-0.011	0.0294	-0.0231
126551	6327550	0.014	-0.012	0.0294	-0.0252
126552	6327600	0.013	-0.014	0.0273	-0.0294
126553	6327650	0.013	-0.014	0.0273	-0.0294
126554	6327700	0.014	-0.013	0.0294	-0.0273
126555	6327750	0.015	-0.014	0.0315	-0.0294
126556	6327800	0.015	-0.015	0.0315	-0.0315
126557	6327850	0.016	-0.015	0.0336	-0.0315
126558	6327900	0.014	-0.014	0.0294	-0.0294
126559	6327950	0.015	-0.015	0.0315	-0.0315
126560	6328000	0.016	-0.013	0.0336	-0.0273
126561	6328050	0.016	-0.012	0.0336	-0.0252
126562	6328100	0.015	-0.011	0.0315	-0.0231
126563	6328150	0.016	-0.01	0.0336	-0.021
126564	6328200	0.016	-0.01	0.0336	-0.021
126565	6328250	0.015	-0.01	0.0315	-0.021
126566	6328300	0.014	-0.01	0.0294	-0.021
126567	6328350	0.013	-0.012	0.0273	-0.0252
126568	6328400	0.015	-0.013	0.0315	-0.0273
126569	6328450	0.016	-0.013	0.0336	-0.0273
126570	6328500	0.015	-0.012	0.0315	-0.0252
126571	6328550	0.015	-0.012	0.0315	-0.0252
126572	6328600	0.015	-0.012	0.0315	-0.0252
126573	6328650	0.014	-0.013	0.0294	-0.0273
126574	6328700	0.014	-0.014	0.0294	-0.0294
126575	6328750	0.014	-0.014	0.0294	-0.0294
126576	6328800	0.016	-0.011	0.0336	-0.0231
126577	6328850	0.015	-0.01	0.0315	-0.021
126578	6328900	0.014	-0.014	0.0294	-0.0294
126579	6328950	0.013	-0.013	0.0273	-0.0273
126580	6329000	0.013	-0.013	0.0273	-0.0273
126581	6329050	0.013	-0.012	0.0273	-0.0252
126582	6329100	0.014	-0.012	0.0294	-0.0252
126583	6329150	0.015	-0.013	0.0315	-0.0273
126584	6329200	0.015	-0.012	0.0315	-0.0252
126585	6329250	0.014	-0.013	0.0294	-0.0273
126586	6329300	0.015	-0.014	0.0315	-0.0294
126587	6329350	0.016	-0.013	0.0336	-0.0273
126588	6329400	0.017	-0.013	0.0357	-0.0273
126589	6329450	0.016	-0.013	0.0336	-0.0273
126590	6329500	0.015	-0.015	0.0315	-0.0315
126591	6329550	0.015	-0.015	0.0315	-0.0315
126592	6329600	0.013	-0.012	0.0273	-0.0252
126593	6329650	0.013	-0.011	0.0273	-0.0231
126594	6329700	0.014	-0.011	0.0294	-0.0231
126595	6329750	0.015	-0.012	0.0315	-0.0252
126596	6329800	0.016	-0.012	0.0336	-0.0252
126597	6329850	0.015	-0.011	0.0315	-0.0231
126598	6329900	0.014	-0.012	0.0294	-0.0252
126599	6329950	0.015	-0.012	0.0315	-0.0252
126600	6330000	0.014	-0.012	0.0294	-0.0252
126601	6330050	0.015	-0.012	0.0315	-0.0252
126602	6330100	0.015	-0.012	0.0315	-0.0252
126603	6330150	0.015	-0.011	0.0315	-0.0231
126604	6330200	0.015	-0.012	0.0315	-0.0252
126605	6330250	0.015	-0.013	0.0315	-0.0273
126606	6330300	0.014	-0.014	0.0294	-0.0294
126607	6330350	0.015	-0.012	0.0315	-0.0252
126608	6330400	0.015	-0.012	0.0315	-0.0252
126609	6330450	0.016	-0.012	0.0336	-0.0252
126610	6330500	0.016	-0.011	0.0336	-0.0231
126611	6330550	0.014	-0.012	0.0294	-0.0252
126612	6330600	0.013	-0.012	0.0273	-0.0252
126613	6330650	0.014	-0.013	0.0294	-0.0273
126614	6330700	0.015	-0.011	0.0315	-0.0231
126615	6330750	0.015	-0.011	0.0315	-0.0231
126616	6330800	0.014	-0.012	0.0294	-0.0252
126617	6330850	0.015	-0.012	0.0315	-0.0252
126618	6330900	0.015	-0.011	0.0315	-0.0231
126619	6330950	0.016	-0.011	0.0336	-0.0231
126620	6331000	0.015	-0.011	0.0315	-0.0231
126621	6331050	0.014	-0.014	0.0294	-0.0294
126622	6331100	0.014	-0.013	0.0294	-0.0273
126623	6331150	0.015	-0.013	0.0315	-0.0273
126624	6331200	0.014	-0.011	0.0294	-0.0231
126625	6331250	0.016	-0.012	0.0336	-0.0252
126626	6331300	0.016	-0.011	0.0336	-0.0231
126627	6331350	0.015	-0.013	0.0315	-0.0273
126628	6331400	0.014	-0.012	0.0294	-0.0252
126629	6331450	0.014	-0.012	0.0294	-0.0252
126630	6331500	0.016	-0.011	0.0336	-0.0231
126631	6331550	0.015	-0.012	0.0315	-0.0252
126632	6331600	0.015	-0.012	0.0315	-0.0252
126633	6331650	0.014	-0.012	0.0294	-0.0252
126634	6331700	0.015	-0.01	0.0315	-0.021
126635	6331750	0.016	-0.011	0.0336	-0.0231
126636	6331800	0.016	-0.012	0.0336	-0.0252
126637	6331850	0.015	-0.012	0.0315	-0.0252
126638	6331900	0.014	-0.011	0.0294	-0.0231
126639	6331950	0.013	-0.011	0.0273	-0.0231
126640	6332000	0.014	-0.012	0.0294	-0.0252
126641	6332050	0.014	-0.011	0.0294	-0.0231
126642	6332100	0.013	-0.011	0.0273	-0.0231
126643	6332150	0.014	-0.01	0.0294	-0.021
126644	6332200	0.013	-0.011	0.0273	-0.0231
126645	6332250	0.013	-0.011	0.0273	-0.0231
126646	6332300	0.013	-0.011	0.0273	-0.0231
126647	6332350	0.014	-0.011	0.0294	-0.0231
126648	6332400	0.015	-0.012	0.0315	-0.0252
126649	6332450	0.013	-0.011	0.0273	-0.0231
126650	6332500	0.014	-0.012	0.0294	-0.0252
126651	6332550	0.015	-0.012	0.0315	-0.0252
126652	6332600	0.014	-0.012	0.0294	-0.0252
126653	6332650	0.014	-0.013	0.0294	-0.0273
126654	6332700	0.014	-0.012	0.0294	-0.0252
126655	6332750	0.013	-0.012	0.0273	-0.0252
126656	6332800	0.014	-0.012	0.0294	-0.0252
126657	6332850	0.014	-0.013	0.0294	-0.0273
126658	6332900	0.013	-0.012	0.0273	-0.0252
126659	6332950	0.013	-0.011	0.0273	-0.0231
126660	6333000	0.014	-0.01	0.0294	-0.021
126661	6333050	0.014	-0.009	0.0294	-0.0189
126662	6333100	0.015	-0.01	0.0315	-0.021
126663	6333150	0.015	-0.011	0.0315	-0.0231
126664	6333200	0.015	-0.011	0.0315	-0.0231
126665	6333250	0.016	-0.012	0.0336	-0.0252
126666	6333300	0.015	-0.013	0.0315	-0.0273
126667	6333350	0.015	-0.013	0.0315	-0.0273
126668	6333400	0.014	-0.014	0.0294	-0.0294
126669	6333450	0.014	-0.012	0.0294	-0.0252
126670	6333500	0.013	-0.011	0.0273	-0.0231
126671	6333550	0.014	-0.011	0.0294	-0.0231
126672	6333600	0.013	-0.011	0.0273	-0.0231
126673	6333650	0.014	-0.011	0.0294	-0.0231
126674	6333700	0.014	-0.012	0.0294	-0.0252
126675	6333750	0.014	-0.012	0.0294	-0.0252
126676	6333800	0.015	-0.012	0.0315	-0.0252
126677	6333850	0.016	-0.011	0.0336	-0.0231
126678	6333900	0.014	-0.012	0.0294	-0.0252
126679	6333950	0.016	-0.012	0.0336	-0.0252
126680	6334000	0.015	-0.012	0.0315	-0.0252
126681	6334050	0.014	-0.01	0.0294	-0.021
126682	6334100	0.014	-0.011	0.0294	-0.0231
126683	6334150	0.014	-0.012	0.0294	-0.0252
126684	6334200	0.014	-0.012	0.0294	-0.0252
126685	6334250	0.014	-0.012	0.0294	-0.0252
126686	6334300	0.014	-0.01	0.0294	-0.021
126687	6334350	0.014	-0.01	0.0294	-0.021
126688	6334400	0.015	-0.011	0.0315	-0.0231
126689	6334450	0.015	-0.012	0.0315	-0.0252
126690	6334500	0.016	-0.012	0.0336	-0.0252
126691	6334550	0.017	-0.011	0.0357	-0.0231
126692	6334600	0.016	-0.011	0.0336	-0.0231
126693	6334650	0.016	-0.011	0.0336	-0.0231
126694	6334700	0.015	-0.012	0.0315	-0.0252
126695	6334750	0.016	-0.012	0.0336	-0.0252
126696	6334800	0.016	-0.011	0.0336	-0.0231
126697	6334850	0.015	-0.011	0.0315	-0.0231
126698	6334900	0.015	-0.011	0.0315	-0.0231
126699	6334950	0.015	-0.011	0.0315	-0.0231
126700	6335000	0.014	-0.012	0.0294	-0.0252
126701	6335050	0.014	-0.011	0.0294	-0.0231
126702	6335100	0.016	-0.01	0.0336	-0.021
126703	6335150	0.016	-0.01	0.0336	-0.021
126704	6335200	0.016	-0.011	0.0336	-0.0231
126705	6335250	0.017	-0.011	0.0357	-0.0231
126706	6335300	0.016	-0.01	0.0336	-0.021
126707	6335350	0.015	-0.01	0.0315	-0.021
126708	6335400	0.016	-0.011	0.0336	-0.0231
126709	6335450	0.016	-0.01	0.0336	-0.021
126710	6335500	0.016	-0.011	0.0336	-0.0231
126711	6335550	0.016	-0.01	0.0336	-0.021
126712	6335600	0.014	-0.011	0.0294	-0.0231
126713	6335650	0.016	-0.011	0.0336	-0.0231
126714	6335700	0.017	-0.011	0.0357	-0.0231
126715	6335750	0.016	-0.012	0.0336	-0.0252
126716	6335800	0.017	-0.011	0.0357	-0.0231
126717	6335850	0.017	-0.011	0.0357	-0.0231
126718	6335900	0.017	-0.01	0.0357	-0.021
126719	6335950	0.018	-0.01	0.0378	-0.021
126720	6336000	0.017	-0.011	0.0357	-0.0231
126721	6336050	0.016	-0.011	0.0336	-0.0231
126722	6336100	0.014	-0.011	0.0294	-0.0231
126723	6336150	0.015	-0.011	0.0315	-0.0231
126724	6336200	0.015	-0.012	0.0315	-0.0252
126725	6336250	0.016	-0.011	0.0336	-0.0231
126726	6336300	0.017	-0.01	0.0357	-0.021
126727	6336350	0.018	-0.011	0.0378	-0.0231
126728	6336400	0.016	-0.011	0.0336	-0.0231
126729	6336450	0.017	-0.011	0.0357	-0.0231
126730	6336500	0.017	-0.011	0.0357	-0.0231
126731	6336550	0.016	-0.01	0.0336	-0.021
126732	6336600	0.018	-0.008	0.0378	-0.0168
126733	6336650	0.017	-0.009	0.0357	-0.0189
126734	6336700	0.018	-0.01	0.0378	-0.021
126735	6336750	0.018	-0.011	0.0378	-0.0231
126736	6336800	0.019	-0.01	0.0399	-0.021
126737	6336850	0.02	-0.011	0.042	-0.0231
126738	6336900	0.019	-0.012	0.0399	-0.0252
126739	6336950	0.019	-0.012	0.0399	-0.0252
126740	6337000	0.018	-0.01	0.0378	-0.021
126741	6337050	0.017	-0.01	0.0357	-0.021
126742	6337100	0.019	-0.011	0.0399	-0.0231
126743	6337150	0.019	-0.011	0.0399	-0.0231
126744	6337200	0.017	-0.011	0.0357	-0.0231
126745	6337250	0.018	-0.012	0.0378	-0.0252
126746	6337300	0.017	-0.011	0.0357	-0.0231
126747	6337350	0.018	-0.01	0.0378	-0.021
126748	6337400	0.019	-0.01	0.0399	-0.021
126749	6337450	0.017	-0.01	0.0357	-0.021
126750	6337500	0.015	-0.01	0.0315	-0.021
126751	6337550	0.016	-0.011	0.0336	-0.0231
126752	6337600	0.017	-0.01	0.0357	-0.021
126753	6337650	0.017	-0.011	0.0357	-0.0231
126754	6337700	0.018	-0.01	0.0378	-0.021
126755	6337750	0.018	-0.01	0.0378	-0.021
126756	6337800	0.018	-0.011	0.0378	-0.0231
126757	6337850	0.018	-0.012	0.0378	-0.0252
126758	6337900	0.018	-0.012	0.0378	-0.0252
126759	6337950	0.018	-0.011	0.0378	-0.0231
126760	6338000	0.017	-0.011	0.0357	-0.0231
126761	6338050	0.018	-0.01	0.0378	-0.021
126762	6338100	0.018	-0.01	0.0378	-0.021
126763	6338150	0.017	-0.01	0.0357	-0.021
126764	6338200	0.016	-0.011	0.0336	-0.0231
126765	6338250	0.016	-0.01	0.0336	-0.021
126766	6338300	0.017	-0.011	0.0357	-0.0231
126767	6338350	0.018	-0.01	0.0378	-0.021
126768	6338400	0.018	-0.009	0.0378	-0.0189
126769	6338450	0.018	-0.009	0.0378	-0.0189
126770	6338500	0.019	-0.011	0.0399	-0.0231
126771	6338550	0.019	-0.013	0.0399	-0.0273
126772	6338600	0.018	-0.012	0.0378	-0.0252
126773	6338650	0.016	-0.011	0.0336	-0.0231
126774	6338700	0.018	-0.012	0.0378	-0.0252
126775	6338750	0.018	-0.012	0.0378	-0.0252
126776	6338800	0.017	-0.012	0.0357	-0.0252
126777	6338850	0.018	-0.011	0.0378	-0.0231
126778	6338900	0.018	-0.011	0.0378	-0.0231
126779	6338950	0.019	-0.011	0.0399	-0.0231
126780	6339000	0.019	-0.01	0.0399	-0.021
126781	6339050	0.018	-0.01	0.0378	-0.021
126782	6339100	0.018	-0.011	0.0378	-0.0231
126783	6339150	0.017	-0.013	0.0357	-0.0273
126784	6339200	0.016	-0.013	0.0336	-0.0273
126785	6339250	0.015	-0.012	0.0315	-0.0252
126786	6339300	0.014	-0.011	0.0294	-0.0231
126787	6339350	0.015	-0.011	0.0315	-0.0231
126788	6339400	0.016	-0.012	0.0336	-0.0252
126789	6339450	0.016	-0.012	0.0336	-0.0252
126790	6339500	0.015	-0.011	0.0315	-0.0231
126791	6339550	0.015	-0.012	0.0315	-0.0252
126792	6339600	0.017	-0.012	0.0357	-0.0252
126793	6339650	0.016	-0.012	0.0336	-0.0252
126794	6339700	0.015	-0.01	0.0315	-0.021
126795	6339750	0.014	-0.01	0.0294	-0.021
126796	6339800	0.013	-0.011	0.0273	-0.0231
126797	6339850	0.014	-0.012	0.0294	-0.0252
126798	6339900	0.016	-0.012	0.0336	-0.0252
126799	6339950	0.017	-0.012	0.0357	-0.0252
126800	6340000	0.018	-0.012	0.0378	-0.0252
126801	6340050	0.017	-0.011	0.0357	-0.0231
126802	6340100	0.016	-0.011	0.0336	-0.0231
126803	6340150	0.016	-0.011	0.0336	-0.0231
126804	6340200	0.015	-0.011	0.0315	-0.0231
126805	6340250	0.016	-0.012	0.0336	-0.0252
126806	6340300	0.015	-0.011	0.0315	-0.0231
126807	6340350	0.013	-0.011	0.0273	-0.0231
126808	6340400	0.015	-0.011	0.0315	-0.0231
126809	6340450	0.015	-0.012	0.0315	-0.0252
126810	6340500	0.014	-0.011	0.0294	-0.0231
126811	6340550	0.015	-0.01	0.0315	-0.021
126812	6340600	0.015	-0.01	0.0315	-0.021
126813	6340650	0.015	-0.012	0.0315	-0.0252
126814	6340700	0.014	-0.013	0.0294	-0.0273
126815	6340750	0.015	-0.012	0.0315	-0.0252
126816	6340800	0.015	-0.011	0.0315	-0.0231
126817	6340850	0.015	-0.012	0.0315	-0.0252
126818	6340900	0.015	-0.012	0.0315	-0.0252
126819	6340950	0.015	-0.011	0.0315	-0.0231
126820	6341000	0.014	-0.012	0.0294	-0.0252
126821	6341050	0.016	-0.012	0.0336	-0.0252
126822	6341100	0.015	-0.012	0.0315	-0.0252
126823	6341150	0.015	-0.012	0.0315	-0.0252
126824	6341200	0.014	-0.012	0.0294	-0.0252
126825	6341250	0.013	-0.012	0.0273	-0.0252
126826	6341300	0.014	-0.011	0.0294	-0.0231
126827	6341350	0.015	-0.011	0.0315	-0.0231
126828	6341400	0.013	-0.011	0.0273	-0.0231
126829	6341450	0.014	-0.011	0.0294	-0.0231
126830	6341500	0.014	-0.011	0.0294	-0.0231
126831	6341550	0.015	-0.011	0.0315	-0.0231
126832	6341600	0.014	-0.011	0.0294	-0.0231
126833	6341650	0.015	-0.011	0.0315	-0.0231
126834	6341700	0.014	-0.011	0.0294	-0.0231
126835	6341750	0.014	-0.012	0.0294	-0.0252
126836	6341800	0.014	-0.012	0.0294	-0.0252
126837	6341850	0.014	-0.011	0.0294	-0.0231
126838	6341900	0.014	-0.012	0.0294	-0.0252
126839	6341950	0.013	-0.012	0.0273	-0.0252
126840	6342000	0.014	-0.012	0.0294	-0.0252
126841	6342050	0.016	-0.011	0.0336	-0.0231
126842	6342100	0.016	-0.012	0.0336	-0.0252
126843	6342150	0.015	-0.013	0.0315	-0.0273
126844	6342200	0.013	-0.013	0.0273	-0.0273
126845	6342250	0.012	-0.013	0.0252	-0.0273
126846	6342300	0.015	-0.012	0.0315	-0.0252
126847	6342350	0.015	-0.011	0.0315	-0.0231
126848	6342400	0.015	-0.012	0.0315	-0.0252
126849	6342450	0.015	-0.012	0.0315	-0.0252
126850	6342500	0.016	-0.011	0.0336	-0.0231
126851	6342550	0.015	-0.012	0.0315	-0.0252
126852	6342600	0.015	-0.011	0.0315	-0.0231
