SampleNumber	MillisecondsSincePowerUp	LeftRawVoltageValue	RightRawVoltageValue	LeftCalibratedForceValue	RightCalibratedForceValue
72721	3636050	-0.012	0.003	-0.0252	0.0063
72722	3636100	-0.013	0.003	-0.0273	0.0063
72723	3636150	-0.014	0.003	-0.0294	0.0063
72724	3636200	-0.016	0.003	-0.0336	0.0063
72725	3636250	-0.017	0.004	-0.0357	0.0084
72726	3636300	-0.014	0.004	-0.0294	0.0084
72727	3636350	-0.015	0.003	-0.0315	0.0063
72728	3636400	-0.017	0.002	-0.0357	0.0042
72729	3636450	-0.016	0.002	-0.0336	0.0042
72730	3636500	-0.013	0.003	-0.0273	0.0063
72731	3636550	-0.012	0.002	-0.0252	0.0042
72732	3636600	-0.011	0.003	-0.0231	0.0063
72733	3636650	-0.011	0.003	-0.0231	0.0063
72734	3636700	-0.014	0.003	-0.0294	0.0063
72735	3636750	-0.013	0.003	-0.0273	0.0063
72736	3636800	-0.012	0.003	-0.0252	0.0063
72737	3636850	-0.013	0.002	-0.0273	0.0042
72738	3636900	-0.017	0.002	-0.0357	0.0042
72739	3636950	-0.018	0.001	-0.0378	0.0021
72740	3637000	-0.02	0	-0.042	0
72741	3637050	-0.02	-0.002	-0.042	-0.0042
72742	3637100	-0.014	0	-0.0294	0
72743	3637150	-0.013	0.001	-0.0273	0.0021
72744	3637200	-0.015	0.002	-0.0315	0.0042
72745	3637250	-0.013	0.002	-0.0273	0.0042
72746	3637300	-0.011	0.003	-0.0231	0.0063
72747	3637350	-0.01	0.002	-0.021	0.0042
72748	3637400	-0.011	0.003	-0.0231	0.0063
72749	3637450	-0.012	0.003	-0.0252	0.0063
72750	3637500	-0.009	0.003	-0.0189	0.0063
72751	3637550	-0.006	0.002	-0.0126	0.0042
72752	3637600	-0.006	0.002	-0.0126	0.0042
72753	3637650	-0.008	0.002	-0.0168	0.0042
72754	3637700	-0.012	0.006	-0.0252	0.0126
72755	3637750	-0.012	0.006	-0.0252	0.0126
72756	3637800	-0.011	0.005	-0.0231	0.0105
72757	3637850	-0.011	0.006	-0.0231	0.0126
72758	3637900	-0.011	0.003	-0.0231	0.0063
72759	3637950	-0.01	0.002	-0.021	0.0042
72760	3638000	-0.009	0.002	-0.0189	0.0042
72761	3638050	-0.009	0.002	-0.0189	0.0042
72762	3638100	-0.008	0.003	-0.0168	0.0063
72763	3638150	-0.009	0.004	-0.0189	0.0084
72764	3638200	-0.011	0.004	-0.0231	0.0084
72765	3638250	-0.013	0.003	-0.0273	0.0063
72766	3638300	-0.015	0.002	-0.0315	0.0042
72767	3638350	-0.014	0.003	-0.0294	0.0063
72768	3638400	-0.014	0.003	-0.0294	0.0063
72769	3638450	-0.013	0.003	-0.0273	0.0063
72770	3638500	-0.014	0.004	-0.0294	0.0084
72771	3638550	-0.017	0.003	-0.0357	0.0063
72772	3638600	-0.018	0.004	-0.0378	0.0084
72773	3638650	-0.018	0.006	-0.0378	0.0126
72774	3638700	-0.018	0.007	-0.0378	0.0147
72775	3638750	-0.018	0.007	-0.0378	0.0147
72776	3638800	-0.018	0.009	-0.0378	0.0189
72777	3638850	-0.018	0.006	-0.0378	0.0126
72778	3638900	-0.019	0.005	-0.0399	0.0105
72779	3638950	-0.018	0.005	-0.0378	0.0105
72780	3639000	-0.019	0.006	-0.0399	0.0126
72781	3639050	-0.019	0.005	-0.0399	0.0105
72782	3639100	-0.019	0.006	-0.0399	0.0126
72783	3639150	-0.019	0.007	-0.0399	0.0147
72784	3639200	-0.019	0.005	-0.0399	0.0105
72785	3639250	-0.021	0.005	-0.0441	0.0105
72786	3639300	-0.02	0.008	-0.042	0.0168
72787	3639350	-0.017	0.01	-0.0357	0.021
72788	3639400	-0.016	0.011	-0.0336	0.0231
72789	3639450	-0.015	0.011	-0.0315	0.0231
72790	3639500	-0.011	0.015	-0.0231	0.0315
72791	3639550	-0.012	0.015	-0.0252	0.0315
72792	3639600	-0.013	0.013	-0.0273	0.0273
72793	3639650	-0.013	0.013	-0.0273	0.0273
72794	3639700	-0.012	0.012	-0.0252	0.0252
72795	3639750	-0.012	0.013	-0.0252	0.0273
72796	3639800	-0.011	0.016	-0.0231	0.0336
72797	3639850	-0.01	0.015	-0.021	0.0315
72798	3639900	-0.013	0.01	-0.0273	0.021
72799	3639950	-0.013	0.006	-0.0273	0.0126
72800	3640000	-0.013	0.003	-0.0273	0.0063
72801	3640050	-0.014	0.003	-0.0294	0.0063
72802	3640100	-0.017	0.002	-0.0357	0.0042
72803	3640150	-0.019	0.001	-0.0399	0.0021
72804	3640200	-0.017	0.003	-0.0357	0.0063
72805	3640250	-0.017	0.003	-0.0357	0.0063
72806	3640300	-0.016	0.003	-0.0336	0.0063
72807	3640350	-0.018	0.003	-0.0378	0.0063
72808	3640400	-0.018	0.004	-0.0378	0.0084
72809	3640450	-0.018	0.003	-0.0378	0.0063
72810	3640500	-0.02	0.003	-0.042	0.0063
72811	3640550	-0.02	0.005	-0.042	0.0105
72812	3640600	-0.019	0.006	-0.0399	0.0126
72813	3640650	-0.019	0.006	-0.0399	0.0126
72814	3640700	-0.017	0.006	-0.0357	0.0126
72815	3640750	-0.015	0.008	-0.0315	0.0168
72816	3640800	-0.011	0.016	-0.0231	0.0336
72817	3640850	-0.007	0.019	-0.0147	0.0399
72818	3640900	-0.006	0.02	-0.0126	0.042
72819	3640950	-0.008	0.021	-0.0168	0.0441
72820	3641000	-0.009	0.018	-0.0189	0.0378
72821	3641050	-0.011	0.009	-0.0231	0.0189
72822	3641100	-0.015	0.004	-0.0315	0.0084
72823	3641150	-0.014	0.003	-0.0294	0.0063
72824	3641200	-0.011	0.005	-0.0231	0.0105
72825	3641250	-0.012	0.005	-0.0252	0.0105
72826	3641300	-0.015	0.003	-0.0315	0.0063
72827	3641350	-0.014	0.003	-0.0294	0.0063
72828	3641400	-0.015	0.004	-0.0315	0.0084
72829	3641450	-0.014	0.004	-0.0294	0.0084
72830	3641500	-0.016	0.004	-0.0336	0.0084
72831	3641550	-0.015	0.006	-0.0315	0.0126
72832	3641600	-0.013	0.006	-0.0273	0.0126
72833	3641650	-0.014	0.006	-0.0294	0.0126
72834	3641700	-0.015	0.006	-0.0315	0.0126
72835	3641750	-0.015	0.006	-0.0315	0.0126
72836	3641800	-0.018	0.005	-0.0378	0.0105
72837	3641850	-0.018	0.005	-0.0378	0.0105
72838	3641900	-0.019	0.003	-0.0399	0.0063
72839	3641950	-0.018	0.003	-0.0378	0.0063
72840	3642000	-0.019	0.004	-0.0399	0.0084
72841	3642050	-0.02	0.005	-0.042	0.0105
72842	3642100	-0.018	0.005	-0.0378	0.0105
72843	3642150	-0.015	0.005	-0.0315	0.0105
72844	3642200	-0.016	0.005	-0.0336	0.0105
72845	3642250	-0.017	0.005	-0.0357	0.0105
72846	3642300	-0.015	0.005	-0.0315	0.0105
72847	3642350	-0.017	0.007	-0.0357	0.0147
72848	3642400	-0.015	0.011	-0.0315	0.0231
72849	3642450	-0.013	0.012	-0.0273	0.0252
72850	3642500	-0.01	0.012	-0.021	0.0252
72851	3642550	-0.012	0.012	-0.0252	0.0252
72852	3642600	-0.014	0.009	-0.0294	0.0189
72853	3642650	-0.014	0.008	-0.0294	0.0168
72854	3642700	-0.014	0.003	-0.0294	0.0063
72855	3642750	-0.014	0.003	-0.0294	0.0063
72856	3642800	-0.013	0.004	-0.0273	0.0084
72857	3642850	-0.015	0.004	-0.0315	0.0084
72858	3642900	-0.016	0.004	-0.0336	0.0084
72859	3642950	-0.016	0.004	-0.0336	0.0084
72860	3643000	-0.018	0.005	-0.0378	0.0105
72861	3643050	-0.019	0.004	-0.0399	0.0084
72862	3643100	-0.018	0.004	-0.0378	0.0084
72863	3643150	-0.017	0.004	-0.0357	0.0084
72864	3643200	-0.016	0.005	-0.0336	0.0105
72865	3643250	-0.016	0.007	-0.0336	0.0147
72866	3643300	-0.016	0.009	-0.0336	0.0189
72867	3643350	-0.014	0.009	-0.0294	0.0189
72868	3643400	-0.012	0.014	-0.0252	0.0294
72869	3643450	-0.01	0.017	-0.021	0.0357
72870	3643500	-0.011	0.019	-0.0231	0.0399
72871	3643550	-0.012	0.02	-0.0252	0.042
72872	3643600	-0.011	0.021	-0.0231	0.0441
72873	3643650	-0.012	0.016	-0.0252	0.0336
72874	3643700	-0.014	0.007	-0.0294	0.0147
72875	3643750	-0.014	0.005	-0.0294	0.0105
72876	3643800	-0.014	0.004	-0.0294	0.0084
72877	3643850	-0.016	0.003	-0.0336	0.0063
72878	3643900	-0.014	0.004	-0.0294	0.0084
72879	3643950	-0.015	0.003	-0.0315	0.0063
72880	3644000	-0.016	0.003	-0.0336	0.0063
72881	3644050	-0.018	0.004	-0.0378	0.0084
72882	3644100	-0.02	0.007	-0.042	0.0147
72883	3644150	-0.019	0.005	-0.0399	0.0105
72884	3644200	-0.016	0.004	-0.0336	0.0084
72885	3644250	-0.015	0.006	-0.0315	0.0126
72886	3644300	-0.016	0.01	-0.0336	0.021
72887	3644350	-0.016	0.011	-0.0336	0.0231
72888	3644400	-0.011	0.014	-0.0231	0.0294
72889	3644450	-0.008	0.017	-0.0168	0.0357
72890	3644500	-0.004	0.022	-0.0084	0.0462
72891	3644550	-0.001	0.024	-0.0021	0.0504
72892	3644600	-0.001	0.024	-0.0021	0.0504
72893	3644650	-0.004	0.023	-0.0084	0.0483
72894	3644700	-0.011	0.016	-0.0231	0.0336
72895	3644750	-0.013	0.008	-0.0273	0.0168
72896	3644800	-0.012	0.006	-0.0252	0.0126
72897	3644850	-0.01	0.007	-0.021	0.0147
72898	3644900	-0.009	0.004	-0.0189	0.0084
72899	3644950	-0.009	0.004	-0.0189	0.0084
72900	3645000	-0.009	0.003	-0.0189	0.0063
72901	3645050	-0.008	0.003	-0.0168	0.0063
72902	3645100	-0.007	0.003	-0.0147	0.0063
72903	3645150	-0.005	0.005	-0.0105	0.0105
72904	3645200	-0.006	0.004	-0.0126	0.0084
72905	3645250	-0.007	0.005	-0.0147	0.0105
72906	3645300	-0.007	0.006	-0.0147	0.0126
72907	3645350	-0.005	0.009	-0.0105	0.0189
72908	3645400	-0.003	0.009	-0.0063	0.0189
72909	3645450	-0.004	0.01	-0.0084	0.021
72910	3645500	-0.006	0.013	-0.0126	0.0273
72911	3645550	-0.007	0.013	-0.0147	0.0273
72912	3645600	-0.006	0.015	-0.0126	0.0315
72913	3645650	-0.007	0.014	-0.0147	0.0294
72914	3645700	-0.004	0.016	-0.0084	0.0336
72915	3645750	0	0.019	0	0.0399
72916	3645800	0.001	0.022	0.0021	0.0462
72917	3645850	0.004	0.023	0.0084	0.0483
72918	3645900	0.007	0.026	0.0147	0.0546
72919	3645950	0.008	0.029	0.0168	0.0609
72920	3646000	0.01	0.033	0.021	0.0693
72921	3646050	0.011	0.033	0.0231	0.0693
72922	3646100	0.009	0.03	0.0189	0.063
72923	3646150	0.005	0.027	0.0105	0.0567
72924	3646200	0	0.016	0	0.0336
72925	3646250	-0.006	0.013	-0.0126	0.0273
72926	3646300	-0.006	0.006	-0.0126	0.0126
72927	3646350	-0.003	0.005	-0.0063	0.0105
72928	3646400	-0.002	0.005	-0.0042	0.0105
72929	3646450	-0.002	0.005	-0.0042	0.0105
72930	3646500	-0.007	0.003	-0.0147	0.0063
72931	3646550	-0.008	0.001	-0.0168	0.0021
72932	3646600	-0.011	0.002	-0.0231	0.0042
72933	3646650	-0.01	0.004	-0.021	0.0084
72934	3646700	-0.016	0.005	-0.0336	0.0105
72935	3646750	-0.018	0.004	-0.0378	0.0084
72936	3646800	-0.016	0.006	-0.0336	0.0126
72937	3646850	-0.014	0.007	-0.0294	0.0147
72938	3646900	-0.012	0.007	-0.0252	0.0147
72939	3646950	-0.011	0.008	-0.0231	0.0168
72940	3647000	-0.008	0.009	-0.0168	0.0189
72941	3647050	-0.006	0.014	-0.0126	0.0294
72942	3647100	-0.005	0.016	-0.0105	0.0336
72943	3647150	-0.005	0.017	-0.0105	0.0357
72944	3647200	-0.004	0.02	-0.0084	0.042
72945	3647250	-0.004	0.02	-0.0084	0.042
72946	3647300	-0.005	0.018	-0.0105	0.0378
72947	3647350	-0.005	0.016	-0.0105	0.0336
72948	3647400	-0.007	0.013	-0.0147	0.0273
72949	3647450	-0.008	0.013	-0.0168	0.0273
72950	3647500	-0.011	0.008	-0.0231	0.0168
72951	3647550	-0.013	0.005	-0.0273	0.0105
72952	3647600	-0.012	0.002	-0.0252	0.0042
72953	3647650	-0.013	0.003	-0.0273	0.0063
72954	3647700	-0.011	0.003	-0.0231	0.0063
72955	3647750	-0.009	0	-0.0189	0
72956	3647800	-0.007	-0.004	-0.0147	-0.0084
72957	3647850	-0.008	0	-0.0168	0
72958	3647900	-0.007	0.005	-0.0147	0.0105
72959	3647950	-0.005	0.006	-0.0105	0.0126
72960	3648000	-0.004	0.003	-0.0084	0.0063
72961	3648050	-0.001	0.003	-0.0021	0.0063
72962	3648100	0	0.007	0	0.0147
72963	3648150	0.003	0.008	0.0063	0.0168
72964	3648200	0.006	0.006	0.0126	0.0126
72965	3648250	0.01	0.007	0.021	0.0147
72966	3648300	0.013	0.006	0.0273	0.0126
72967	3648350	0.012	0.006	0.0252	0.0126
72968	3648400	0.011	0.006	0.0231	0.0126
72969	3648450	0.011	0.007	0.0231	0.0147
72970	3648500	0.01	0.008	0.021	0.0168
72971	3648550	0.01	0.007	0.021	0.0147
72972	3648600	0.008	0.006	0.0168	0.0126
72973	3648650	0.006	0.005	0.0126	0.0105
72974	3648700	0.005	0.009	0.0105	0.0189
72975	3648750	0.006	0.011	0.0126	0.0231
72976	3648800	0.006	0.011	0.0126	0.0231
72977	3648850	0.005	0.012	0.0105	0.0252
72978	3648900	0.005	0.013	0.0105	0.0273
72979	3648950	0.004	0.013	0.0084	0.0273
72980	3649000	0.002	0.012	0.0042	0.0252
72981	3649050	0.002	0.013	0.0042	0.0273
72982	3649100	0.001	0.012	0.0021	0.0252
72983	3649150	0.002	0.011	0.0042	0.0231
72984	3649200	0.002	0.011	0.0042	0.0231
72985	3649250	0.001	0.011	0.0021	0.0231
72986	3649300	0	0.013	0	0.0273
72987	3649350	0.002	0.013	0.0042	0.0273
72988	3649400	0.003	0.01	0.0063	0.021
72989	3649450	0.002	0.014	0.0042	0.0294
72990	3649500	0.004	0.016	0.0084	0.0336
72991	3649550	0.005	0.016	0.0105	0.0336
72992	3649600	0.004	0.013	0.0084	0.0273
72993	3649650	0.004	0.012	0.0084	0.0252
72994	3649700	0.004	0.011	0.0084	0.0231
72995	3649750	0.003	0.013	0.0063	0.0273
72996	3649800	0.003	0.013	0.0063	0.0273
72997	3649850	0.003	0.013	0.0063	0.0273
72998	3649900	0.004	0.013	0.0084	0.0273
72999	3649950	0.003	0.013	0.0063	0.0273
73000	3650000	0.002	0.011	0.0042	0.0231
73001	3650050	0.003	0.01	0.0063	0.021
73002	3650100	0.003	0.013	0.0063	0.0273
73003	3650150	0.002	0.013	0.0042	0.0273
73004	3650200	0.001	0.012	0.0021	0.0252
73005	3650250	0.001	0.012	0.0021	0.0252
73006	3650300	0.003	0.013	0.0063	0.0273
73007	3650350	0.003	0.014	0.0063	0.0294
73008	3650400	0.001	0.014	0.0021	0.0294
73009	3650450	0	0.013	0	0.0273
73010	3650500	0	0.012	0	0.0252
73011	3650550	0.002	0.013	0.0042	0.0273
73012	3650600	0.002	0.011	0.0042	0.0231
73013	3650650	0.002	0.011	0.0042	0.0231
73014	3650700	0.002	0.012	0.0042	0.0252
73015	3650750	0.002	0.014	0.0042	0.0294
73016	3650800	0.002	0.014	0.0042	0.0294
73017	3650850	0.001	0.012	0.0021	0.0252
73018	3650900	0.002	0.012	0.0042	0.0252
73019	3650950	0.003	0.012	0.0063	0.0252
73020	3651000	0.003	0.013	0.0063	0.0273
73021	3651050	0.003	0.012	0.0063	0.0252
73022	3651100	0.001	0.012	0.0021	0.0252
73023	3651150	0.002	0.013	0.0042	0.0273
73024	3651200	0.002	0.013	0.0042	0.0273
73025	3651250	0	0.013	0	0.0273
73026	3651300	0	0.013	0	0.0273
73027	3651350	0.001	0.013	0.0021	0.0273
73028	3651400	0.001	0.011	0.0021	0.0231
73029	3651450	0.001	0.011	0.0021	0.0231
73030	3651500	0	0.012	0	0.0252
73031	3651550	0	0.012	0	0.0252
73032	3651600	0	0.013	0	0.0273
73033	3651650	0.002	0.013	0.0042	0.0273
73034	3651700	0.003	0.012	0.0063	0.0252
73035	3651750	0.002	0.014	0.0042	0.0294
73036	3651800	0.002	0.013	0.0042	0.0273
73037	3651850	0.002	0.014	0.0042	0.0294
73038	3651900	0.003	0.014	0.0063	0.0294
73039	3651950	0.002	0.012	0.0042	0.0252
73040	3652000	0.002	0.012	0.0042	0.0252
73041	3652050	0.001	0.011	0.0021	0.0231
73042	3652100	0.003	0.011	0.0063	0.0231
73043	3652150	0.002	0.011	0.0042	0.0231
73044	3652200	0.002	0.011	0.0042	0.0231
73045	3652250	0.003	0.011	0.0063	0.0231
73046	3652300	0.002	0.012	0.0042	0.0252
73047	3652350	0.002	0.012	0.0042	0.0252
73048	3652400	0.002	0.011	0.0042	0.0231
73049	3652450	0.003	0.01	0.0063	0.021
73050	3652500	0.005	0.012	0.0105	0.0252
73051	3652550	0.005	0.013	0.0105	0.0273
73052	3652600	0.002	0.012	0.0042	0.0252
73053	3652650	0.002	0.011	0.0042	0.0231
73054	3652700	0.004	0.01	0.0084	0.021
73055	3652750	0.005	0.011	0.0105	0.0231
73056	3652800	0.005	0.012	0.0105	0.0252
73057	3652850	0.005	0.012	0.0105	0.0252
73058	3652900	0.004	0.011	0.0084	0.0231
73059	3652950	0.004	0.01	0.0084	0.021
73060	3653000	0.005	0.009	0.0105	0.0189
73061	3653050	0.008	0.007	0.0168	0.0147
73062	3653100	0.01	0.008	0.021	0.0168
73063	3653150	0.01	0.007	0.021	0.0147
73064	3653200	0.01	0.006	0.021	0.0126
73065	3653250	0.01	0.004	0.021	0.0084
73066	3653300	0.011	0.004	0.0231	0.0084
73067	3653350	0.009	0.004	0.0189	0.0084
73068	3653400	0.007	0.004	0.0147	0.0084
73069	3653450	0.008	0.003	0.0168	0.0063
73070	3653500	0.007	0.003	0.0147	0.0063
73071	3653550	0.005	0.004	0.0105	0.0084
73072	3653600	0.002	0.004	0.0042	0.0084
73073	3653650	0	0.003	0	0.0063
73074	3653700	0	0.003	0	0.0063
73075	3653750	0.001	0.005	0.0021	0.0105
73076	3653800	0.002	0.005	0.0042	0.0105
73077	3653850	0.002	0.005	0.0042	0.0105
73078	3653900	0	0.003	0	0.0063
73079	3653950	0	0.003	0	0.0063
73080	3654000	0.002	0.003	0.0042	0.0063
73081	3654050	0	0.003	0	0.0063
73082	3654100	-0.001	0.005	-0.0021	0.0105
73083	3654150	-0.002	0.003	-0.0042	0.0063
73084	3654200	-0.005	0.001	-0.0105	0.0021
73085	3654250	-0.008	-0.002	-0.0168	-0.0042
73086	3654300	-0.008	-0.002	-0.0168	-0.0042
73087	3654350	-0.007	0	-0.0147	0
73088	3654400	-0.008	0.001	-0.0168	0.0021
73089	3654450	-0.007	0.002	-0.0147	0.0042
73090	3654500	-0.004	0.002	-0.0084	0.0042
73091	3654550	-0.003	0.002	-0.0063	0.0042
73092	3654600	-0.002	0.002	-0.0042	0.0042
73093	3654650	-0.001	0.002	-0.0021	0.0042
73094	3654700	-0.002	0.002	-0.0042	0.0042
73095	3654750	-0.005	0.003	-0.0105	0.0063
73096	3654800	-0.008	0.003	-0.0168	0.0063
73097	3654850	-0.011	0.003	-0.0231	0.0063
73098	3654900	-0.015	0.004	-0.0315	0.0084
73099	3654950	-0.014	0.004	-0.0294	0.0084
73100	3655000	-0.011	0.004	-0.0231	0.0084
73101	3655050	-0.011	0.006	-0.0231	0.0126
73102	3655100	-0.013	0.004	-0.0273	0.0084
73103	3655150	-0.013	0.004	-0.0273	0.0084
73104	3655200	-0.014	0.004	-0.0294	0.0084
73105	3655250	-0.016	0.003	-0.0336	0.0063
73106	3655300	-0.015	0.005	-0.0315	0.0105
73107	3655350	-0.015	0.007	-0.0315	0.0147
73108	3655400	-0.017	0.005	-0.0357	0.0105
73109	3655450	-0.017	0.003	-0.0357	0.0063
73110	3655500	-0.017	0.003	-0.0357	0.0063
73111	3655550	-0.017	0.003	-0.0357	0.0063
73112	3655600	-0.021	0.003	-0.0441	0.0063
73113	3655650	-0.021	0.002	-0.0441	0.0042
73114	3655700	-0.021	0.003	-0.0441	0.0063
73115	3655750	-0.019	0.003	-0.0399	0.0063
73116	3655800	-0.019	0.003	-0.0399	0.0063
73117	3655850	-0.018	0.003	-0.0378	0.0063
73118	3655900	-0.019	0.005	-0.0399	0.0105
73119	3655950	-0.022	0.005	-0.0462	0.0105
73120	3656000	-0.022	0.004	-0.0462	0.0084
73121	3656050	-0.023	0.005	-0.0483	0.0105
73122	3656100	-0.021	0.004	-0.0441	0.0084
73123	3656150	-0.021	0.004	-0.0441	0.0084
73124	3656200	-0.02	0.001	-0.042	0.0021
73125	3656250	-0.02	0	-0.042	0
73126	3656300	-0.018	0.002	-0.0378	0.0042
73127	3656350	-0.017	0.001	-0.0357	0.0021
73128	3656400	-0.016	0.001	-0.0336	0.0021
73129	3656450	-0.018	0.002	-0.0378	0.0042
73130	3656500	-0.018	0.005	-0.0378	0.0105
73131	3656550	-0.014	0.004	-0.0294	0.0084
73132	3656600	-0.014	0.004	-0.0294	0.0084
73133	3656650	-0.014	0.004	-0.0294	0.0084
73134	3656700	-0.014	0.005	-0.0294	0.0105
73135	3656750	-0.013	0.004	-0.0273	0.0084
73136	3656800	-0.008	0.006	-0.0168	0.0126
73137	3656850	-0.008	0.007	-0.0168	0.0147
73138	3656900	-0.009	0.008	-0.0189	0.0168
73139	3656950	-0.01	0.008	-0.021	0.0168
73140	3657000	-0.011	0.006	-0.0231	0.0126
73141	3657050	-0.011	0.006	-0.0231	0.0126
73142	3657100	-0.01	0.007	-0.021	0.0147
73143	3657150	-0.009	0.005	-0.0189	0.0105
73144	3657200	-0.011	0.005	-0.0231	0.0105
73145	3657250	-0.009	0.008	-0.0189	0.0168
73146	3657300	-0.006	0.01	-0.0126	0.021
73147	3657350	-0.005	0.013	-0.0105	0.0273
73148	3657400	-0.006	0.014	-0.0126	0.0294
73149	3657450	-0.007	0.01	-0.0147	0.021
73150	3657500	-0.006	0.001	-0.0126	0.0021
73151	3657550	-0.003	0	-0.0063	0
73152	3657600	-0.004	-0.003	-0.0084	-0.0063
73153	3657650	-0.004	-0.004	-0.0084	-0.0084
73154	3657700	-0.006	-0.004	-0.0126	-0.0084
73155	3657750	-0.008	-0.003	-0.0168	-0.0063
73156	3657800	-0.011	-0.001	-0.0231	-0.0021
73157	3657850	-0.012	0	-0.0252	0
73158	3657900	-0.014	0.004	-0.0294	0.0084
73159	3657950	-0.014	0.004	-0.0294	0.0084
73160	3658000	-0.013	0.006	-0.0273	0.0126
73161	3658050	-0.012	0.006	-0.0252	0.0126
73162	3658100	-0.011	0.007	-0.0231	0.0147
73163	3658150	-0.01	0.009	-0.021	0.0189
73164	3658200	-0.01	0.015	-0.021	0.0315
73165	3658250	-0.007	0.015	-0.0147	0.0315
73166	3658300	-0.006	0.018	-0.0126	0.0378
73167	3658350	-0.008	0.019	-0.0168	0.0399
73168	3658400	-0.008	0.02	-0.0168	0.042
73169	3658450	-0.006	0.02	-0.0126	0.042
73170	3658500	-0.004	0.02	-0.0084	0.042
73171	3658550	-0.004	0.017	-0.0084	0.0357
73172	3658600	-0.008	0.014	-0.0168	0.0294
73173	3658650	-0.009	0.011	-0.0189	0.0231
73174	3658700	-0.01	0.006	-0.021	0.0126
73175	3658750	-0.009	0.003	-0.0189	0.0063
73176	3658800	-0.006	-0.002	-0.0126	-0.0042
73177	3658850	-0.008	-0.002	-0.0168	-0.0042
73178	3658900	-0.008	-0.002	-0.0168	-0.0042
73179	3658950	-0.011	-0.003	-0.0231	-0.0063
73180	3659000	-0.012	-0.004	-0.0252	-0.0084
73181	3659050	-0.013	-0.003	-0.0273	-0.0063
73182	3659100	-0.015	-0.001	-0.0315	-0.0021
73183	3659150	-0.016	-0.003	-0.0336	-0.0063
73184	3659200	-0.018	0.001	-0.0378	0.0021
73185	3659250	-0.019	0.004	-0.0399	0.0084
73186	3659300	-0.019	0.004	-0.0399	0.0084
73187	3659350	-0.018	0.003	-0.0378	0.0063
73188	3659400	-0.017	0.005	-0.0357	0.0105
73189	3659450	-0.017	0.004	-0.0357	0.0084
73190	3659500	-0.019	0.006	-0.0399	0.0126
73191	3659550	-0.018	0.009	-0.0378	0.0189
73192	3659600	-0.019	0.009	-0.0399	0.0189
73193	3659650	-0.019	0.01	-0.0399	0.021
73194	3659700	-0.019	0.009	-0.0399	0.0189
73195	3659750	-0.019	0.005	-0.0399	0.0105
73196	3659800	-0.015	0.003	-0.0315	0.0063
73197	3659850	-0.013	0.004	-0.0273	0.0084
73198	3659900	-0.011	0.003	-0.0231	0.0063
73199	3659950	-0.013	0.002	-0.0273	0.0042
73200	3660000	-0.015	-0.001	-0.0315	-0.0021
73201	3660050	-0.015	-0.002	-0.0315	-0.0042
73202	3660100	-0.016	-0.003	-0.0336	-0.0063
73203	3660150	-0.019	-0.003	-0.0399	-0.0063
73204	3660200	-0.022	-0.004	-0.0462	-0.0084
73205	3660250	-0.021	-0.004	-0.0441	-0.0084
73206	3660300	-0.019	0	-0.0399	0
73207	3660350	-0.02	0.001	-0.042	0.0021
73208	3660400	-0.026	0.003	-0.0546	0.0063
73209	3660450	-0.028	0.005	-0.0588	0.0105
73210	3660500	-0.029	0.006	-0.0609	0.0126
73211	3660550	-0.029	0.006	-0.0609	0.0126
73212	3660600	-0.028	0.007	-0.0588	0.0147
73213	3660650	-0.024	0.006	-0.0504	0.0126
73214	3660700	-0.022	0.006	-0.0462	0.0126
73215	3660750	-0.023	0.006	-0.0483	0.0126
73216	3660800	-0.021	0.006	-0.0441	0.0126
73217	3660850	-0.017	0.005	-0.0357	0.0105
73218	3660900	-0.012	0.002	-0.0252	0.0042
73219	3660950	-0.013	0	-0.0273	0
73220	3661000	-0.015	-0.003	-0.0315	-0.0063
73221	3661050	-0.016	-0.001	-0.0336	-0.0021
73222	3661100	-0.014	-0.001	-0.0294	-0.0021
73223	3661150	-0.016	-0.003	-0.0336	-0.0063
73224	3661200	-0.017	-0.004	-0.0357	-0.0084
73225	3661250	-0.018	-0.002	-0.0378	-0.0042
73226	3661300	-0.017	0	-0.0357	0
73227	3661350	-0.017	0.001	-0.0357	0.0021
73228	3661400	-0.017	0.002	-0.0357	0.0042
73229	3661450	-0.018	0.002	-0.0378	0.0042
73230	3661500	-0.018	0.003	-0.0378	0.0063
73231	3661550	-0.018	0.004	-0.0378	0.0084
73232	3661600	-0.017	0.005	-0.0357	0.0105
73233	3661650	-0.017	0.006	-0.0357	0.0126
73234	3661700	-0.015	0.007	-0.0315	0.0147
73235	3661750	-0.016	0.007	-0.0336	0.0147
73236	3661800	-0.016	0.008	-0.0336	0.0168
73237	3661850	-0.016	0.008	-0.0336	0.0168
73238	3661900	-0.016	0.01	-0.0336	0.021
73239	3661950	-0.016	0.011	-0.0336	0.0231
73240	3662000	-0.016	0.011	-0.0336	0.0231
73241	3662050	-0.014	0.008	-0.0294	0.0168
73242	3662100	-0.014	0.008	-0.0294	0.0168
73243	3662150	-0.016	0.009	-0.0336	0.0189
73244	3662200	-0.014	0.011	-0.0294	0.0231
73245	3662250	-0.013	0.012	-0.0273	0.0252
73246	3662300	-0.014	0.01	-0.0294	0.021
73247	3662350	-0.013	0.008	-0.0273	0.0168
73248	3662400	-0.012	0.003	-0.0252	0.0063
73249	3662450	-0.011	0.003	-0.0231	0.0063
73250	3662500	-0.011	0.004	-0.0231	0.0084
